time,33000,11000,3700,0
16.72,6.1875,6.3919,6.6841,6.1507
16.8,6.1661,6.3998,6.742,6.1675
16.88,6.046,6.3668,6.6781,6.1814
16.96,5.9228,6.3256,6.6404,6.1689
17.04,5.9553,6.3373,6.5889,6.1043
17.12,6.0225,6.3874,6.5559,6.0733
17.2,5.9991,6.4078,6.6104,6.0667
17.28,5.9617,6.393,6.6323,6.015
17.36,6.0196,6.3339,6.4871,6.0037
17.44,6.0864,6.2971,6.3595,5.9864
17.52,6.0693,6.2485,6.4034,5.9552
17.6,6.0256,6.2195,6.44,5.9481
17.68,6.0385,6.2179,6.4772,5.9603
17.76,6.0715,6.1893,6.5069,5.99
17.84,6.0939,6.2269,6.5465,6.0593
17.92,6.1035,6.2737,6.6333,6.1061
18,6.0391,6.2933,6.5519,6.0009
18.08,5.9855,6.333,6.4261,5.9105
18.16,5.9619,6.3937,6.4259,6.0037
18.24,5.926,6.4088,6.4385,6.0812
18.32,5.8327,6.4014,6.4102,6.0412
18.4,5.7562,6.4157,6.3876,6.0175
18.48,5.8138,6.2974,6.4483,6.0673
18.56,5.8755,6.1711,6.5038,6.1121
18.64,5.9084,6.1286,6.468,5.9611
18.72,5.9429,6.0956,6.4733,5.8235
18.8,5.9029,6.0614,6.5235,5.8792
18.88,5.8405,6.032,6.5482,5.9273
18.96,5.8807,6.0101,6.4903,5.9459
19.04,5.9271,6.0113,6.417,5.9483
19.12,5.9704,6.0661,6.4549,5.8861
19.2,6.0378,6.1087,6.489,5.8379
19.28,5.9594,6.1444,6.3704,5.8867
19.36,5.868,6.15,6.2922,5.9876
19.44,5.9749,6.066,6.3157,6.0168
19.52,6.0946,6.0296,6.2899,5.963
19.6,6.0983,6.05,6.2612,5.9219
19.68,5.976,6.0431,6.4125,5.8496
19.76,5.921,6.0332,6.4459,5.8228
19.84,5.8486,6.0241,6.4763,5.7933
19.92,5.863,6.0676,6.4265,5.8446
20,5.9078,6.1213,6.4149,5.9011
20.08,5.9704,6.1379,6.4247,5.8695
20.16,6.0032,6.1608,6.3673,5.7947
20.24,5.9204,6.1247,6.3073,5.7959
20.32,5.8608,6.0761,6.2809,5.8278
20.4,5.8642,6.0663,6.2809,5.8194
20.48,5.7383,6.1365,6.3649,5.762
20.56,5.7582,6.0912,6.3196,5.7052
20.64,5.8155,6.0489,6.2851,5.6991
20.72,5.8065,6.0335,6.2816,5.7528
20.8,5.7875,6.0273,6.2844,5.8015
20.88,5.8284,6.0637,6.2059,5.8614
20.96,5.8379,6.0791,6.1329,5.8716
21.04,5.8112,6.1232,6.2026,5.7142
21.12,5.8373,6.189,6.2464,5.5768
21.2,5.8844,6.1449,6.2354,5.6498
21.28,5.8757,6.0687,6.2458,5.7335
21.36,5.8016,6.0391,6.2257,5.7755
21.44,5.7522,6.0246,6.1902,5.8192
21.52,5.7514,6.0352,6.1083,5.8146
21.6,5.7522,6.0496,6.0399,5.8096
21.68,5.7967,6.0506,6.1047,5.7966
21.76,5.8918,6.047,6.1801,5.7866
21.84,5.8698,6.1034,6.1647,5.7213
21.92,5.7856,6.1775,6.1353,5.6425
22,5.7598,6.1088,6.2146,5.6809
22.08,5.7717,6.0581,6.3432,5.7509
22.16,5.8168,6.0513,6.3234,5.7582
22.24,5.8159,6.01,6.2285,5.7263
22.32,5.7661,5.9575,6.1608,5.7365
22.4,5.7453,5.8986,6.1488,5.7345
22.48,5.778,5.8839,6.2443,5.6301
22.56,5.8162,5.9088,6.2895,5.5889
22.64,5.8365,5.9985,6.2653,5.6819
22.72,5.8489,6.0506,6.2988,5.7374
22.8,5.8233,5.9922,6.3098,5.7191
22.88,5.7852,5.9491,6.265,5.7087
22.96,5.7898,5.9582,6.168,5.7076
23.04,5.822,5.9764,6.1051,5.7218
23.12,5.8309,6.03,6.0602,5.7466
23.2,5.8197,6.0844,6.0105,5.7669
23.28,5.8008,6.0137,6.0423,5.7954
23.36,5.7849,5.9116,6.0772,5.8025
23.44,5.7754,5.8865,6.0744,5.8359
23.52,5.7713,5.9147,6.0772,5.8972
23.6,5.7711,5.9401,6.0799,5.9084
23.68,5.7845,5.9212,5.9964,5.6879
23.76,5.7387,5.8749,6.0662,5.7295
23.84,5.6774,5.9108,6.1206,5.764
23.92,5.6679,5.9309,6.0566,5.7302
24,5.6981,5.9283,6.01,5.7238
24.08,5.6929,5.9416,6.0352,5.7859
24.16,5.638,5.9294,6.0397,5.8342
24.24,5.6893,5.92,6.0694,5.777
24.32,5.7839,5.9489,6.1057,5.723
24.4,5.7937,5.9677,6.0983,5.7214
24.48,5.62,6.0512,6.1583,5.6769
24.56,5.6517,6.0069,6.0808,5.6563
24.64,5.7107,5.964,6,5.664
24.72,5.7499,5.9405,6.0346,5.6677
24.8,5.7891,5.9221,6.0825,5.6704
24.88,5.7983,5.9653,6.0672,5.7022
24.96,5.782,6.0225,6.03,5.7238
25.04,5.7734,6.0594,5.9794,5.6658
25.12,5.7926,6.0884,5.971,5.6236
25.2,5.8425,6.018,6.0312,5.6385
25.28,5.8718,5.9412,6.0475,5.6146
25.36,5.7795,5.8863,6.036,5.5894
25.44,5.7078,5.8765,6.0448,5.5945
25.52,5.7294,5.9216,6.0175,5.6385
25.6,5.7393,5.941,5.9973,5.6793
25.68,5.7519,5.8709,6.0335,5.6531
25.76,5.7817,5.7628,6.033,5.638
25.84,5.8091,5.7169,5.977,5.6858
25.92,5.785,5.7322,5.9566,5.7389
26,5.6828,5.9414,6.024,5.7053
26.08,5.6339,6.134,6.0869,5.6434
26.16,5.6902,5.9093,6.1237,5.6625
26.24,5.7373,5.6956,6.1428,5.6977
26.32,5.7084,5.7596,6.0956,5.6854
26.4,5.6526,5.8358,6.0478,5.6655
26.48,5.6312,5.8494,5.9824,5.6483
26.56,5.6326,5.8375,5.9557,5.6217
26.64,5.712,5.9576,5.9484,5.6081
26.72,5.8334,6.1022,5.8795,5.6107
26.8,5.8597,6.0681,5.9144,5.6017
26.88,5.8336,6.0524,6.024,5.5703
26.96,5.7654,6.0156,6.0185,5.5633
27.04,5.7016,5.9622,5.9655,5.5799
27.12,5.6515,5.9463,5.9773,5.6228
27.2,5.6051,5.9313,5.9954,5.6787
27.28,5.574,5.9369,6.0361,5.6446
27.36,5.5601,5.9262,6.1076,5.59
27.44,5.6354,5.8599,6.0434,5.5901
27.52,5.6707,5.8086,5.9515,5.6162
27.6,5.6387,5.8032,5.9416,5.6345
27.68,5.5773,5.9311,6.0548,5.7229
27.76,5.6261,5.9165,6.027,5.6199
27.84,5.6416,5.8519,5.9637,5.5428
27.92,5.7088,5.8322,5.912,5.5543
28,5.7941,5.8349,5.9096,5.543
28.08,5.7779,5.9366,5.9126,5.5444
28.16,5.7338,6.0569,5.888,5.592
28.24,5.6335,5.979,5.9639,5.6295
28.32,5.5582,5.8868,6.0683,5.5797
28.4,5.5594,5.8858,6.0873,5.526
28.48,5.7145,5.7345,6.0758,5.5394
28.56,5.6952,5.7634,6.0272,5.5476
28.64,5.6822,5.7921,6.0026,5.5526
28.72,5.6667,5.8455,6.0005,5.5949
28.8,5.6253,5.9306,5.9846,5.6049
28.88,5.562,5.9358,5.9094,5.5603
28.96,5.4914,5.8844,5.862,5.5812
29.04,5.5391,5.819,5.8902,5.6006
29.12,5.6187,5.7826,5.8789,5.5272
29.2,5.5484,5.8155,5.8404,5.4433
29.28,5.4829,5.855,5.8441,5.4094
29.36,5.5511,5.8271,5.8384,5.4893
29.44,5.5979,5.7806,5.8159,5.5908
29.52,5.5838,5.8406,5.8081,5.6302
29.6,5.5964,5.9067,5.8185,5.6361
29.68,5.6077,5.8779,5.8209,5.6051
29.76,5.6029,5.8725,5.7922,5.5968
29.84,5.6019,5.8311,5.8713,5.5499
29.92,5.5962,5.7806,5.997,5.4659
30,5.6293,5.7885,5.9995,5.488
30.08,5.6875,5.7968,5.9451,5.5772
30.16,5.7153,5.8352,5.9351,5.539
30.24,5.6916,5.878,5.9618,5.4548
30.32,5.6512,5.9302,5.915,5.4709
30.4,5.6592,5.9613,5.8393,5.4949
30.48,5.6621,5.8988,5.912,5.4964
30.56,5.6364,5.8209,6.0485,5.5154
30.64,5.6655,5.8432,5.9869,5.5717
30.72,5.725,5.91,5.8772,5.6094
30.8,5.6913,5.9584,5.949,5.6187
30.88,5.6467,5.9954,6.0287,5.6385
30.96,5.6328,5.8775,5.9183,5.6135
31.04,5.5935,5.7793,5.8162,5.561
31.12,5.5804,5.7373,5.8807,5.4988
31.2,5.5975,5.662,5.9638,5.4844
31.28,5.6221,5.6719,5.9625,5.5078
31.36,5.6096,5.6986,5.9317,5.5067
31.44,5.5105,5.7298,5.9232,5.5118
31.52,5.4523,5.7806,5.9135,5.5205
31.6,5.4649,5.7975,5.8954,5.5228
31.68,5.5429,5.6465,5.8669,5.5801
31.76,5.5509,5.6861,5.8741,5.4971
31.84,5.5678,5.729,5.8804,5.4228
31.92,5.5773,5.8009,5.9126,5.4637
32,5.5665,5.8641,5.9432,5.5205
32.08,5.604,5.8392,5.9062,5.4932
32.16,5.6614,5.8119,5.7898,5.467
32.24,5.6453,5.7296,5.7314,5.5146
32.32,5.6149,5.6693,5.762,5.5836
32.4,5.6084,5.6783,5.7861,5.6048
32.48,5.514,5.7943,5.8795,5.6182
32.56,5.5267,5.7786,5.8513,5.5334
32.64,5.5429,5.7512,5.8237,5.4616
32.72,5.5506,5.7282,5.8205,5.4324
32.8,5.5563,5.737,5.8116,5.4061
32.88,5.5656,5.8277,5.8361,5.4417
32.96,5.5389,5.8894,5.8605,5.4552
33.04,5.5587,5.7935,5.9084,5.4373
33.12,5.5987,5.692,5.9632,5.4328
33.2,5.5566,5.802,5.8575,5.4146
33.28,5.5082,5.9129,5.7299,5.4109
33.36,5.5063,5.8142,5.7506,5.4221
33.44,5.5551,5.7339,5.7815,5.4374
33.52,5.6103,5.7448,5.7753,5.5109
33.6,5.6333,5.7691,5.7852,5.5785
33.68,5.564,5.7438,5.8167,5.5271
33.76,5.4786,5.7122,5.8653,5.4552
33.84,5.502,5.7282,5.8676,5.4642
33.92,5.5394,5.7364,5.815,5.5002
34,5.5305,5.7278,5.8368,5.5173
34.08,5.519,5.7255,5.9058,5.5151
34.16,5.5123,5.7177,5.8836,5.4785
34.24,5.4996,5.6916,5.8458,5.4478
34.32,5.6003,5.7115,5.8518,5.4436
34.4,5.7178,5.7644,5.8291,5.4384
34.48,5.585,5.7793,5.8036,5.4158
34.56,5.4735,5.7594,5.8203,5.4158
34.64,5.4629,5.7909,5.8315,5.5225
34.72,5.4387,5.8508,5.8808,5.6066
34.8,5.4917,5.8555,5.937,5.5498
34.88,5.5572,5.8343,5.9193,5.494
34.96,5.5534,5.8291,5.8491,5.4693
35.04,5.5158,5.8691,5.7929,5.445
35.12,5.5747,5.8225,5.7882,5.4383
35.2,5.6507,5.7366,5.7933,5.4477
35.28,5.5523,5.7292,5.7289,5.5105
35.36,5.4858,5.715,5.6724,5.5716
35.44,5.5393,5.7105,5.7425,5.4908
35.52,5.5498,5.7695,5.8163,5.4106
35.6,5.5311,5.8131,5.8219,5.4154
35.68,5.4836,5.679,5.8414,5.5081
35.76,5.5231,5.7652,5.8807,5.5081
35.84,5.5254,5.8626,5.9502,5.5099
35.92,5.5265,5.8647,5.877,5.5476
36,5.5527,5.8768,5.8277,5.5819
36.08,5.4977,5.8447,5.82,5.4603
36.16,5.4623,5.7857,5.7727,5.3177
36.24,5.4811,5.7148,5.7914,5.3254
36.32,5.4974,5.6881,5.8345,5.3485
36.4,5.5088,5.7062,5.8423,5.3404
36.48,5.4405,5.9669,5.8224,5.4327
36.56,5.4844,5.828,5.8,5.4518
36.64,5.5281,5.6831,5.7805,5.4829
36.72,5.5013,5.6199,5.8327,5.476
36.8,5.4721,5.5995,5.8842,5.4615
36.88,5.4431,5.684,5.9239,5.4584
36.96,5.4546,5.6972,5.9284,5.4735
37.04,5.4924,5.6145,5.896,5.4848
37.12,5.498,5.6061,5.9034,5.4734
37.2,5.4881,5.6855,5.8105,5.5087
37.28,5.4765,5.7202,5.7444,5.5386
37.36,5.4863,5.7327,5.7821,5.5109
37.44,5.4967,5.7625,5.7834,5.4947
37.52,5.5559,5.7123,5.8063,5.4685
37.6,5.628,5.6561,5.8257,5.4231
37.68,5.6327,5.6587,5.822,5.3732
37.76,5.6204,5.6544,5.8238,5.3679
37.84,5.5894,5.6404,5.6625,5.4521
37.92,5.5413,5.65,5.5288,5.4806
38,5.5612,5.723,5.6779,5.465
38.08,5.6023,5.7796,5.8229,5.4912
38.16,5.5443,5.6783,5.8583,5.497
38.24,5.5051,5.5949,5.8903,5.5019
38.32,5.4823,5.6207,5.8638,5.4712
38.4,5.4412,5.653,5.8323,5.4017
38.48,5.4218,5.7208,5.8011,5.3661
38.56,5.4134,5.7629,5.7898,5.3955
38.64,5.4908,5.8235,5.7306,5.4336
38.72,5.5865,5.8934,5.6449,5.4215
38.8,5.5973,5.7467,5.7129,5.4292
38.88,5.5709,5.6345,5.798,5.4634
38.96,5.5163,5.6561,5.7168,5.4264
39.04,5.4695,5.6624,5.615,5.3704
39.12,5.4722,5.6855,5.6275,5.3647
39.2,5.4653,5.673,5.6706,5.3717
39.28,5.4584,5.6243,5.741,5.4804
39.36,5.5016,5.6062,5.8149,5.5889
39.44,5.5696,5.7496,5.7962,5.4594
39.52,5.5928,5.9338,5.778,5.3232
39.6,5.5784,5.9686,5.7869,5.3109
39.68,5.6011,5.6336,5.8096,5.3744
39.76,5.5897,5.6587,5.823,5.4354
39.84,5.5737,5.7136,5.8366,5.4845
39.92,5.5702,5.7023,5.8172,5.4696
40,5.5814,5.6949,5.8083,5.4777
40.08,5.5675,5.7373,5.7899,5.5009
40.16,5.5417,5.7604,5.7742,5.4881
40.24,5.4857,5.7403,5.7439,5.4954
40.32,5.4517,5.762,5.685,5.5093
40.4,5.4705,5.7882,5.6645,5.5028
40.48,5.5188,5.6092,5.8005,5.4544
40.56,5.5237,5.5804,5.766,5.4452
40.64,5.5285,5.5947,5.754,5.4518
40.72,5.4989,5.6491,5.7758,5.4696
40.8,5.4896,5.6903,5.7863,5.4623
40.88,5.4181,5.6769,5.7695,5.3996
40.96,5.3841,5.6658,5.761,5.3379
41.04,5.554,5.7093,5.702,5.3341
41.12,5.6699,5.745,5.618,5.3312
41.2,5.6047,5.6688,5.7036,5.3211
41.28,5.5651,5.5918,5.8058,5.3195
41.36,5.5421,5.6248,5.7941,5.4
41.44,5.4974,5.6621,5.7773,5.4901
41.52,5.471,5.6495,5.7672,5.4691
41.6,5.4814,5.6337,5.793,5.4535
41.68,5.4452,5.6429,5.7791,5.4679
41.76,5.4183,5.6553,5.7101,5.4727
41.84,5.5056,5.7691,5.6923,5.3734
41.92,5.5373,5.8618,5.7033,5.2807
42,5.4965,5.8286,5.7674,5.3338
42.08,5.4985,5.8498,5.8496,5.359
42.16,5.4588,5.8218,5.7913,5.3665
42.24,5.372,5.7767,5.7279,5.3996
42.32,5.3288,5.7901,5.7745,5.4
42.4,5.3179,5.7844,5.8218,5.4176
42.48,5.3667,5.7656,5.8098,5.3998
42.56,5.4425,5.7268,5.7835,5.3368
42.64,5.3894,5.6051,5.7532,5.3335
42.72,5.3285,5.517,5.7385,5.3854
42.8,5.4256,5.6186,5.7172,5.3714
42.88,5.4799,5.7376,5.6822,5.321
42.96,5.4193,5.7387,5.7607,5.37
43.04,5.3946,5.7413,5.8242,5.4323
43.12,5.3887,5.7367,5.7366,5.4197
43.2,5.3735,5.6963,5.6637,5.3968
43.28,5.3699,5.6786,5.6885,5.4006
43.36,5.4189,5.6872,5.7528,5.4073
43.44,5.5249,5.6887,5.8111,5.403
43.52,5.5532,5.6747,5.8276,5.4071
43.6,5.522,5.665,5.8149,5.4136
43.68,5.391,5.5792,5.7722,5.2998
43.76,5.4134,5.6114,5.7274,5.2849
43.84,5.4243,5.6581,5.6876,5.26
43.92,5.4738,5.6955,5.7189,5.3324
44,5.4987,5.7363,5.755,5.4228
44.08,5.4963,5.7009,5.7791,5.3932
44.16,5.5009,5.6826,5.8027,5.34
44.24,5.4791,5.8039,5.7918,5.3607
44.32,5.4517,5.8976,5.7627,5.4085
44.4,5.4385,5.8896,5.7487,5.419
44.48,5.3679,5.5539,5.7067,5.4623
44.56,5.413,5.5779,5.7459,5.4235
44.64,5.4414,5.6225,5.7837,5.3903
44.72,5.4383,5.6453,5.7433,5.3038
44.8,5.4482,5.6702,5.7188,5.2074
44.88,5.4416,5.6501,5.7457,5.2389
44.96,5.4364,5.6126,5.7618,5.2912
45.04,5.5384,5.7146,5.6849,5.2934
45.12,5.5774,5.8484,5.6054,5.2673
45.2,5.509,5.7608,5.6832,5.353
45.28,5.5167,5.6576,5.7697,5.4577
45.36,5.5729,5.7084,5.7548,5.4327
45.44,5.6093,5.7448,5.7194,5.408
45.52,5.552,5.6688,5.6471,5.4567
45.6,5.4844,5.6417,5.6148,5.4962
45.68,5.394,5.695,5.7209,5.4534
45.76,5.3151,5.7081,5.782,5.4228
45.84,5.3985,5.7128,5.7243,5.4045
45.92,5.4746,5.7152,5.7166,5.3699
46,5.4688,5.6603,5.7023,5.3697
46.08,5.4755,5.6473,5.6663,5.3781
46.16,5.4774,5.7235,5.6609,5.3948
46.24,5.4722,5.7608,5.6673,5.415
46.32,5.4909,5.7649,5.7879,5.456
46.4,5.5074,5.7827,5.8866,5.4784
46.48,5.494,5.7146,5.9092,5.4103
46.56,5.5031,5.6617,5.925,5.3895
46.64,5.5121,5.714,5.8589,5.4201
46.72,5.49,5.7403,5.824,5.4235
46.8,5.4397,5.7248,5.8131,5.4668
46.88,5.4076,5.7128,5.7815,5.5254
46.96,5.4024,5.6909,5.8278,5.5199
47.04,5.4011,5.6798,5.8838,5.4699
47.12,5.4264,5.6688,5.8235,5.4775
47.2,5.4161,5.6533,5.7653,5.512
47.28,5.4363,5.6917,5.7299,5.4165
47.36,5.5028,5.7404,5.6944,5.3291
47.44,5.5013,5.6513,5.6861,5.3985
47.52,5.4893,5.5649,5.7022,5.4739
47.6,5.4965,5.5713,5.725,5.4817
